run_id,task_id,agent_id,model_id,model_family,label,seg,n_frag_total,n_steps_total
20250415_openhands/django__django-13551,django__django-13551,20250415_openhands,20250415_openhands,20250415_openhands,0,step,29,29
20250415_openhands/django__django-13569,django__django-13569,20250415_openhands,20250415_openhands,20250415_openhands,0,step,22,22
20250415_openhands/django__django-13590,django__django-13590,20250415_openhands,20250415_openhands,20250415_openhands,0,step,26,26
20250415_openhands/django__django-13658,django__django-13658,20250415_openhands,20250415_openhands,20250415_openhands,0,step,23,23
20250415_openhands/django__django-13670,django__django-13670,20250415_openhands,20250415_openhands,20250415_openhands,0,step,23,23
20250415_openhands/django__django-13741,django__django-13741,20250415_openhands,20250415_openhands,20250415_openhands,0,step,36,36
20250415_openhands/django__django-13786,django__django-13786,20250415_openhands,20250415_openhands,20250415_openhands,0,step,26,26
20250415_openhands/django__django-13809,django__django-13809,20250415_openhands,20250415_openhands,20250415_openhands,0,step,41,41
20250415_openhands/django__django-13810,django__django-13810,20250415_openhands,20250415_openhands,20250415_openhands,0,step,32,32
20250415_openhands/django__django-13820,django__django-13820,20250415_openhands,20250415_openhands,20250415_openhands,0,step,19,19
20250415_openhands/django__django-13821,django__django-13821,20250415_openhands,20250415_openhands,20250415_openhands,0,step,28,28
20250415_openhands/django__django-13837,django__django-13837,20250415_openhands,20250415_openhands,20250415_openhands,0,step,25,25
20250415_openhands/django__django-13925,django__django-13925,20250415_openhands,20250415_openhands,20250415_openhands,0,step,42,42
20250415_openhands/django__django-13933,django__django-13933,20250415_openhands,20250415_openhands,20250415_openhands,0,step,34,34
20250415_openhands/django__django-13964,django__django-13964,20250415_openhands,20250415_openhands,20250415_openhands,0,step,74,74
20250415_openhands/django__django-14007,django__django-14007,20250415_openhands,20250415_openhands,20250415_openhands,0,step,37,37
20250415_openhands/django__django-14017,django__django-14017,20250415_openhands,20250415_openhands,20250415_openhands,0,step,53,53
20250415_openhands/django__django-14053,django__django-14053,20250415_openhands,20250415_openhands,20250415_openhands,0,step,22,22
20250415_openhands/django__django-14089,django__django-14089,20250415_openhands,20250415_openhands,20250415_openhands,0,step,20,20
20250415_openhands/django__django-14122,django__django-14122,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/django__django-14238,django__django-14238,20250415_openhands,20250415_openhands,20250415_openhands,0,step,28,28
20250415_openhands/django__django-14311,django__django-14311,20250415_openhands,20250415_openhands,20250415_openhands,0,step,62,62
20250415_openhands/django__django-14349,django__django-14349,20250415_openhands,20250415_openhands,20250415_openhands,0,step,20,20
20250415_openhands/django__django-14351,django__django-14351,20250415_openhands,20250415_openhands,20250415_openhands,0,step,90,90
20250415_openhands/django__django-14373,django__django-14373,20250415_openhands,20250415_openhands,20250415_openhands,0,step,20,20
20250415_openhands/django__django-14404,django__django-14404,20250415_openhands,20250415_openhands,20250415_openhands,0,step,37,37
20250415_openhands/django__django-14434,django__django-14434,20250415_openhands,20250415_openhands,20250415_openhands,0,step,38,38
20250415_openhands/django__django-14493,django__django-14493,20250415_openhands,20250415_openhands,20250415_openhands,0,step,29,29
20250415_openhands/django__django-14500,django__django-14500,20250415_openhands,20250415_openhands,20250415_openhands,0,step,43,43
20250415_openhands/django__django-14539,django__django-14539,20250415_openhands,20250415_openhands,20250415_openhands,0,step,27,27
20250415_openhands/django__django-14559,django__django-14559,20250415_openhands,20250415_openhands,20250415_openhands,0,step,45,45
20250415_openhands/django__django-14608,django__django-14608,20250415_openhands,20250415_openhands,20250415_openhands,0,step,40,40
20250415_openhands/django__django-14672,django__django-14672,20250415_openhands,20250415_openhands,20250415_openhands,0,step,31,31
20250415_openhands/django__django-14752,django__django-14752,20250415_openhands,20250415_openhands,20250415_openhands,0,step,11,11
20250415_openhands/django__django-14765,django__django-14765,20250415_openhands,20250415_openhands,20250415_openhands,0,step,27,27
20250415_openhands/django__django-14787,django__django-14787,20250415_openhands,20250415_openhands,20250415_openhands,0,step,20,20
20250415_openhands/django__django-14855,django__django-14855,20250415_openhands,20250415_openhands,20250415_openhands,0,step,28,28
20250415_openhands/django__django-14915,django__django-14915,20250415_openhands,20250415_openhands,20250415_openhands,0,step,13,13
20250415_openhands/django__django-14999,django__django-14999,20250415_openhands,20250415_openhands,20250415_openhands,0,step,39,39
20250415_openhands/django__django-15022,django__django-15022,20250415_openhands,20250415_openhands,20250415_openhands,0,step,25,25
20250415_openhands/django__django-15037,django__django-15037,20250415_openhands,20250415_openhands,20250415_openhands,0,step,35,35
20250415_openhands/django__django-15103,django__django-15103,20250415_openhands,20250415_openhands,20250415_openhands,0,step,19,19
20250415_openhands/django__django-15104,django__django-15104,20250415_openhands,20250415_openhands,20250415_openhands,0,step,22,22
20250415_openhands/django__django-15128,django__django-15128,20250415_openhands,20250415_openhands,20250415_openhands,0,step,59,59
20250415_openhands/django__django-15161,django__django-15161,20250415_openhands,20250415_openhands,20250415_openhands,0,step,65,65
20250415_openhands/django__django-15277,django__django-15277,20250415_openhands,20250415_openhands,20250415_openhands,0,step,28,28
20250415_openhands/django__django-15278,django__django-15278,20250415_openhands,20250415_openhands,20250415_openhands,0,step,44,44
20250415_openhands/django__django-15315,django__django-15315,20250415_openhands,20250415_openhands,20250415_openhands,0,step,53,53
20250415_openhands/django__django-15368,django__django-15368,20250415_openhands,20250415_openhands,20250415_openhands,0,step,25,25
20250415_openhands/django__django-15375,django__django-15375,20250415_openhands,20250415_openhands,20250415_openhands,0,step,50,50
20250415_openhands/django__django-15380,django__django-15380,20250415_openhands,20250415_openhands,20250415_openhands,0,step,52,52
20250415_openhands/django__django-15382,django__django-15382,20250415_openhands,20250415_openhands,20250415_openhands,0,step,51,51
20250415_openhands/django__django-15467,django__django-15467,20250415_openhands,20250415_openhands,20250415_openhands,0,step,28,28
20250415_openhands/django__django-15499,django__django-15499,20250415_openhands,20250415_openhands,20250415_openhands,0,step,72,72
20250415_openhands/django__django-15525,django__django-15525,20250415_openhands,20250415_openhands,20250415_openhands,0,step,19,19
20250415_openhands/django__django-15554,django__django-15554,20250415_openhands,20250415_openhands,20250415_openhands,0,step,73,73
20250415_openhands/django__django-15561,django__django-15561,20250415_openhands,20250415_openhands,20250415_openhands,0,step,39,39
20250415_openhands/django__django-15569,django__django-15569,20250415_openhands,20250415_openhands,20250415_openhands,0,step,25,25
20250415_openhands/django__django-15572,django__django-15572,20250415_openhands,20250415_openhands,20250415_openhands,0,step,24,24
20250415_openhands/django__django-15731,django__django-15731,20250415_openhands,20250415_openhands,20250415_openhands,0,step,36,36
20250415_openhands/django__django-15741,django__django-15741,20250415_openhands,20250415_openhands,20250415_openhands,0,step,37,37
20250415_openhands/django__django-15814,django__django-15814,20250415_openhands,20250415_openhands,20250415_openhands,0,step,44,44
20250415_openhands/django__django-15851,django__django-15851,20250415_openhands,20250415_openhands,20250415_openhands,0,step,26,26
20250415_openhands/django__django-15863,django__django-15863,20250415_openhands,20250415_openhands,20250415_openhands,0,step,44,44
20250415_openhands/django__django-15916,django__django-15916,20250415_openhands,20250415_openhands,20250415_openhands,0,step,54,54
20250415_openhands/django__django-15930,django__django-15930,20250415_openhands,20250415_openhands,20250415_openhands,0,step,31,31
20250415_openhands/django__django-15987,django__django-15987,20250415_openhands,20250415_openhands,20250415_openhands,0,step,29,29
20250415_openhands/django__django-16032,django__django-16032,20250415_openhands,20250415_openhands,20250415_openhands,0,step,52,52
20250415_openhands/django__django-16082,django__django-16082,20250415_openhands,20250415_openhands,20250415_openhands,0,step,49,49
20250415_openhands/django__django-16100,django__django-16100,20250415_openhands,20250415_openhands,20250415_openhands,0,step,26,26
20250415_openhands/django__django-16116,django__django-16116,20250415_openhands,20250415_openhands,20250415_openhands,0,step,39,39
20250415_openhands/django__django-16136,django__django-16136,20250415_openhands,20250415_openhands,20250415_openhands,0,step,31,31
20250415_openhands/django__django-16139,django__django-16139,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/django__django-16145,django__django-16145,20250415_openhands,20250415_openhands,20250415_openhands,0,step,27,27
20250415_openhands/django__django-16255,django__django-16255,20250415_openhands,20250415_openhands,20250415_openhands,0,step,19,19
20250415_openhands/django__django-16333,django__django-16333,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/django__django-16429,django__django-16429,20250415_openhands,20250415_openhands,20250415_openhands,0,step,19,19
20250415_openhands/django__django-16485,django__django-16485,20250415_openhands,20250415_openhands,20250415_openhands,0,step,34,34
20250415_openhands/django__django-16493,django__django-16493,20250415_openhands,20250415_openhands,20250415_openhands,0,step,18,18
20250415_openhands/django__django-16527,django__django-16527,20250415_openhands,20250415_openhands,20250415_openhands,0,step,26,26
20250415_openhands/django__django-16560,django__django-16560,20250415_openhands,20250415_openhands,20250415_openhands,0,step,80,80
20250415_openhands/django__django-16595,django__django-16595,20250415_openhands,20250415_openhands,20250415_openhands,0,step,15,15
20250415_openhands/django__django-16612,django__django-16612,20250415_openhands,20250415_openhands,20250415_openhands,0,step,24,24
20250415_openhands/django__django-16661,django__django-16661,20250415_openhands,20250415_openhands,20250415_openhands,0,step,38,38
20250415_openhands/django__django-16662,django__django-16662,20250415_openhands,20250415_openhands,20250415_openhands,0,step,28,28
20250415_openhands/django__django-16801,django__django-16801,20250415_openhands,20250415_openhands,20250415_openhands,0,step,34,34
20250415_openhands/django__django-16819,django__django-16819,20250415_openhands,20250415_openhands,20250415_openhands,0,step,87,87
20250415_openhands/django__django-16877,django__django-16877,20250415_openhands,20250415_openhands,20250415_openhands,0,step,19,19
20250415_openhands/django__django-16899,django__django-16899,20250415_openhands,20250415_openhands,20250415_openhands,0,step,53,53
20250415_openhands/django__django-16901,django__django-16901,20250415_openhands,20250415_openhands,20250415_openhands,0,step,32,32
20250415_openhands/django__django-16938,django__django-16938,20250415_openhands,20250415_openhands,20250415_openhands,0,step,53,53
20250415_openhands/django__django-17029,django__django-17029,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/django__django-17087,django__django-17087,20250415_openhands,20250415_openhands,20250415_openhands,0,step,27,27
20250415_openhands/django__django-7530,django__django-7530,20250415_openhands,20250415_openhands,20250415_openhands,0,step,39,39
20250415_openhands/django__django-9296,django__django-9296,20250415_openhands,20250415_openhands,20250415_openhands,0,step,15,15
20250415_openhands/matplotlib__matplotlib-13989,matplotlib__matplotlib-13989,20250415_openhands,20250415_openhands,20250415_openhands,0,step,57,57
20250415_openhands/matplotlib__matplotlib-14623,matplotlib__matplotlib-14623,20250415_openhands,20250415_openhands,20250415_openhands,0,step,67,67
20250415_openhands/matplotlib__matplotlib-20859,matplotlib__matplotlib-20859,20250415_openhands,20250415_openhands,20250415_openhands,0,step,37,37
20250415_openhands/matplotlib__matplotlib-22719,matplotlib__matplotlib-22719,20250415_openhands,20250415_openhands,20250415_openhands,0,step,25,25
20250415_openhands/matplotlib__matplotlib-22871,matplotlib__matplotlib-22871,20250415_openhands,20250415_openhands,20250415_openhands,0,step,31,31
20250415_openhands/matplotlib__matplotlib-23314,matplotlib__matplotlib-23314,20250415_openhands,20250415_openhands,20250415_openhands,0,step,23,23
20250415_openhands/matplotlib__matplotlib-23412,matplotlib__matplotlib-23412,20250415_openhands,20250415_openhands,20250415_openhands,0,step,34,34
20250415_openhands/matplotlib__matplotlib-24026,matplotlib__matplotlib-24026,20250415_openhands,20250415_openhands,20250415_openhands,0,step,47,47
20250415_openhands/matplotlib__matplotlib-24149,matplotlib__matplotlib-24149,20250415_openhands,20250415_openhands,20250415_openhands,0,step,25,25
20250415_openhands/matplotlib__matplotlib-24570,matplotlib__matplotlib-24570,20250415_openhands,20250415_openhands,20250415_openhands,0,step,21,21
20250415_openhands/matplotlib__matplotlib-24627,matplotlib__matplotlib-24627,20250415_openhands,20250415_openhands,20250415_openhands,0,step,39,39
20250415_openhands/matplotlib__matplotlib-24637,matplotlib__matplotlib-24637,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/matplotlib__matplotlib-24970,matplotlib__matplotlib-24970,20250415_openhands,20250415_openhands,20250415_openhands,0,step,19,19
20250415_openhands/matplotlib__matplotlib-25122,matplotlib__matplotlib-25122,20250415_openhands,20250415_openhands,20250415_openhands,0,step,22,22
20250415_openhands/matplotlib__matplotlib-25287,matplotlib__matplotlib-25287,20250415_openhands,20250415_openhands,20250415_openhands,0,step,45,45
20250415_openhands/matplotlib__matplotlib-25311,matplotlib__matplotlib-25311,20250415_openhands,20250415_openhands,20250415_openhands,0,step,29,29
20250415_openhands/matplotlib__matplotlib-25332,matplotlib__matplotlib-25332,20250415_openhands,20250415_openhands,20250415_openhands,0,step,26,26
20250415_openhands/matplotlib__matplotlib-26113,matplotlib__matplotlib-26113,20250415_openhands,20250415_openhands,20250415_openhands,0,step,20,20
20250415_openhands/matplotlib__matplotlib-26291,matplotlib__matplotlib-26291,20250415_openhands,20250415_openhands,20250415_openhands,0,step,47,47
20250415_openhands/matplotlib__matplotlib-26342,matplotlib__matplotlib-26342,20250415_openhands,20250415_openhands,20250415_openhands,0,step,29,29
20250415_openhands/mwaskom__seaborn-3069,mwaskom__seaborn-3069,20250415_openhands,20250415_openhands,20250415_openhands,0,step,37,37
20250415_openhands/pallets__flask-5014,pallets__flask-5014,20250415_openhands,20250415_openhands,20250415_openhands,0,step,20,20
20250415_openhands/psf__requests-1766,psf__requests-1766,20250415_openhands,20250415_openhands,20250415_openhands,0,step,15,15
20250415_openhands/psf__requests-1921,psf__requests-1921,20250415_openhands,20250415_openhands,20250415_openhands,0,step,19,19
20250415_openhands/psf__requests-2317,psf__requests-2317,20250415_openhands,20250415_openhands,20250415_openhands,0,step,29,29
20250415_openhands/psf__requests-2931,psf__requests-2931,20250415_openhands,20250415_openhands,20250415_openhands,0,step,38,38
20250415_openhands/psf__requests-5414,psf__requests-5414,20250415_openhands,20250415_openhands,20250415_openhands,0,step,39,39
20250415_openhands/pydata__xarray-2905,pydata__xarray-2905,20250415_openhands,20250415_openhands,20250415_openhands,0,step,71,71
20250415_openhands/pydata__xarray-3095,pydata__xarray-3095,20250415_openhands,20250415_openhands,20250415_openhands,0,step,54,54
20250415_openhands/pydata__xarray-3151,pydata__xarray-3151,20250415_openhands,20250415_openhands,20250415_openhands,0,step,29,29
20250415_openhands/pydata__xarray-3305,pydata__xarray-3305,20250415_openhands,20250415_openhands,20250415_openhands,0,step,31,31
20250415_openhands/pydata__xarray-3677,pydata__xarray-3677,20250415_openhands,20250415_openhands,20250415_openhands,0,step,49,49
20250415_openhands/pydata__xarray-3993,pydata__xarray-3993,20250415_openhands,20250415_openhands,20250415_openhands,0,step,42,42
20250415_openhands/pydata__xarray-4075,pydata__xarray-4075,20250415_openhands,20250415_openhands,20250415_openhands,0,step,18,18
20250415_openhands/pydata__xarray-4094,pydata__xarray-4094,20250415_openhands,20250415_openhands,20250415_openhands,0,step,45,45
20250415_openhands/pydata__xarray-4356,pydata__xarray-4356,20250415_openhands,20250415_openhands,20250415_openhands,0,step,43,43
20250415_openhands/pydata__xarray-4629,pydata__xarray-4629,20250415_openhands,20250415_openhands,20250415_openhands,0,step,20,20
20250415_openhands/pydata__xarray-4695,pydata__xarray-4695,20250415_openhands,20250415_openhands,20250415_openhands,0,step,51,51
20250415_openhands/pydata__xarray-4966,pydata__xarray-4966,20250415_openhands,20250415_openhands,20250415_openhands,0,step,34,34
20250415_openhands/pydata__xarray-6461,pydata__xarray-6461,20250415_openhands,20250415_openhands,20250415_openhands,0,step,20,20
20250415_openhands/pydata__xarray-7233,pydata__xarray-7233,20250415_openhands,20250415_openhands,20250415_openhands,0,step,38,38
20250415_openhands/pydata__xarray-7393,pydata__xarray-7393,20250415_openhands,20250415_openhands,20250415_openhands,0,step,54,54
20250415_openhands/pylint-dev__pylint-6528,pylint-dev__pylint-6528,20250415_openhands,20250415_openhands,20250415_openhands,0,step,43,43
20250415_openhands/pylint-dev__pylint-6903,pylint-dev__pylint-6903,20250415_openhands,20250415_openhands,20250415_openhands,0,step,21,21
20250415_openhands/pylint-dev__pylint-7277,pylint-dev__pylint-7277,20250415_openhands,20250415_openhands,20250415_openhands,0,step,21,21
20250415_openhands/pytest-dev__pytest-10051,pytest-dev__pytest-10051,20250415_openhands,20250415_openhands,20250415_openhands,0,step,68,68
20250415_openhands/pytest-dev__pytest-10081,pytest-dev__pytest-10081,20250415_openhands,20250415_openhands,20250415_openhands,0,step,36,36
20250415_openhands/pytest-dev__pytest-5262,pytest-dev__pytest-5262,20250415_openhands,20250415_openhands,20250415_openhands,0,step,25,25
20250415_openhands/pytest-dev__pytest-5631,pytest-dev__pytest-5631,20250415_openhands,20250415_openhands,20250415_openhands,0,step,28,28
20250415_openhands/pytest-dev__pytest-5787,pytest-dev__pytest-5787,20250415_openhands,20250415_openhands,20250415_openhands,0,step,43,43
20250415_openhands/pytest-dev__pytest-5809,pytest-dev__pytest-5809,20250415_openhands,20250415_openhands,20250415_openhands,0,step,25,25
20250415_openhands/pytest-dev__pytest-6197,pytest-dev__pytest-6197,20250415_openhands,20250415_openhands,20250415_openhands,0,step,84,84
20250415_openhands/pytest-dev__pytest-6202,pytest-dev__pytest-6202,20250415_openhands,20250415_openhands,20250415_openhands,0,step,23,23
20250415_openhands/pytest-dev__pytest-7205,pytest-dev__pytest-7205,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/pytest-dev__pytest-7236,pytest-dev__pytest-7236,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/pytest-dev__pytest-7324,pytest-dev__pytest-7324,20250415_openhands,20250415_openhands,20250415_openhands,0,step,27,27
20250415_openhands/pytest-dev__pytest-7432,pytest-dev__pytest-7432,20250415_openhands,20250415_openhands,20250415_openhands,0,step,20,20
20250415_openhands/pytest-dev__pytest-7490,pytest-dev__pytest-7490,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/pytest-dev__pytest-7521,pytest-dev__pytest-7521,20250415_openhands,20250415_openhands,20250415_openhands,0,step,23,23
20250415_openhands/pytest-dev__pytest-7571,pytest-dev__pytest-7571,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/pytest-dev__pytest-7982,pytest-dev__pytest-7982,20250415_openhands,20250415_openhands,20250415_openhands,0,step,27,27
20250415_openhands/pytest-dev__pytest-8399,pytest-dev__pytest-8399,20250415_openhands,20250415_openhands,20250415_openhands,0,step,27,27
20250415_openhands/scikit-learn__scikit-learn-10297,scikit-learn__scikit-learn-10297,20250415_openhands,20250415_openhands,20250415_openhands,0,step,24,24
20250415_openhands/scikit-learn__scikit-learn-10844,scikit-learn__scikit-learn-10844,20250415_openhands,20250415_openhands,20250415_openhands,0,step,16,16
20250415_openhands/scikit-learn__scikit-learn-10908,scikit-learn__scikit-learn-10908,20250415_openhands,20250415_openhands,20250415_openhands,0,step,33,33
20250415_openhands/scikit-learn__scikit-learn-11310,scikit-learn__scikit-learn-11310,20250415_openhands,20250415_openhands,20250415_openhands,0,step,47,47
20250415_openhands/scikit-learn__scikit-learn-11578,scikit-learn__scikit-learn-11578,20250415_openhands,20250415_openhands,20250415_openhands,0,step,20,20
20250415_openhands/scikit-learn__scikit-learn-12585,scikit-learn__scikit-learn-12585,20250415_openhands,20250415_openhands,20250415_openhands,0,step,18,18
20250415_openhands/scikit-learn__scikit-learn-12682,scikit-learn__scikit-learn-12682,20250415_openhands,20250415_openhands,20250415_openhands,0,step,39,39
20250415_openhands/scikit-learn__scikit-learn-12973,scikit-learn__scikit-learn-12973,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/scikit-learn__scikit-learn-13135,scikit-learn__scikit-learn-13135,20250415_openhands,20250415_openhands,20250415_openhands,0,step,13,13
20250415_openhands/scikit-learn__scikit-learn-13142,scikit-learn__scikit-learn-13142,20250415_openhands,20250415_openhands,20250415_openhands,0,step,36,36
20250415_openhands/scikit-learn__scikit-learn-13328,scikit-learn__scikit-learn-13328,20250415_openhands,20250415_openhands,20250415_openhands,0,step,19,19
20250415_openhands/scikit-learn__scikit-learn-13439,scikit-learn__scikit-learn-13439,20250415_openhands,20250415_openhands,20250415_openhands,0,step,18,18
20250415_openhands/scikit-learn__scikit-learn-13496,scikit-learn__scikit-learn-13496,20250415_openhands,20250415_openhands,20250415_openhands,0,step,29,29
20250415_openhands/scikit-learn__scikit-learn-13779,scikit-learn__scikit-learn-13779,20250415_openhands,20250415_openhands,20250415_openhands,0,step,15,15
20250415_openhands/scikit-learn__scikit-learn-14053,scikit-learn__scikit-learn-14053,20250415_openhands,20250415_openhands,20250415_openhands,0,step,18,18
20250415_openhands/scikit-learn__scikit-learn-14087,scikit-learn__scikit-learn-14087,20250415_openhands,20250415_openhands,20250415_openhands,0,step,36,36
20250415_openhands/scikit-learn__scikit-learn-14141,scikit-learn__scikit-learn-14141,20250415_openhands,20250415_openhands,20250415_openhands,0,step,14,14
20250415_openhands/scikit-learn__scikit-learn-14496,scikit-learn__scikit-learn-14496,20250415_openhands,20250415_openhands,20250415_openhands,0,step,28,28
20250415_openhands/scikit-learn__scikit-learn-14629,scikit-learn__scikit-learn-14629,20250415_openhands,20250415_openhands,20250415_openhands,0,step,22,22
20250415_openhands/scikit-learn__scikit-learn-14710,scikit-learn__scikit-learn-14710,20250415_openhands,20250415_openhands,20250415_openhands,0,step,41,41
20250415_openhands/scikit-learn__scikit-learn-14894,scikit-learn__scikit-learn-14894,20250415_openhands,20250415_openhands,20250415_openhands,0,step,25,25
20250415_openhands/scikit-learn__scikit-learn-15100,scikit-learn__scikit-learn-15100,20250415_openhands,20250415_openhands,20250415_openhands,0,step,21,21
20250415_openhands/scikit-learn__scikit-learn-25232,scikit-learn__scikit-learn-25232,20250415_openhands,20250415_openhands,20250415_openhands,0,step,27,27
20250415_openhands/scikit-learn__scikit-learn-25931,scikit-learn__scikit-learn-25931,20250415_openhands,20250415_openhands,20250415_openhands,0,step,20,20
20250415_openhands/scikit-learn__scikit-learn-25973,scikit-learn__scikit-learn-25973,20250415_openhands,20250415_openhands,20250415_openhands,0,step,21,21
20250415_openhands/scikit-learn__scikit-learn-26323,scikit-learn__scikit-learn-26323,20250415_openhands,20250415_openhands,20250415_openhands,0,step,43,43
20250415_openhands/scikit-learn__scikit-learn-9288,scikit-learn__scikit-learn-9288,20250415_openhands,20250415_openhands,20250415_openhands,0,step,32,32
20250415_openhands/sphinx-doc__sphinx-10323,sphinx-doc__sphinx-10323,20250415_openhands,20250415_openhands,20250415_openhands,0,step,27,27
20250415_openhands/sphinx-doc__sphinx-10449,sphinx-doc__sphinx-10449,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/sphinx-doc__sphinx-10466,sphinx-doc__sphinx-10466,20250415_openhands,20250415_openhands,20250415_openhands,0,step,18,18
20250415_openhands/sphinx-doc__sphinx-10673,sphinx-doc__sphinx-10673,20250415_openhands,20250415_openhands,20250415_openhands,0,step,22,22
20250415_openhands/sphinx-doc__sphinx-7440,sphinx-doc__sphinx-7440,20250415_openhands,20250415_openhands,20250415_openhands,0,step,29,29
20250415_openhands/sphinx-doc__sphinx-7757,sphinx-doc__sphinx-7757,20250415_openhands,20250415_openhands,20250415_openhands,0,step,33,33
20250415_openhands/sphinx-doc__sphinx-7889,sphinx-doc__sphinx-7889,20250415_openhands,20250415_openhands,20250415_openhands,0,step,19,19
20250415_openhands/sphinx-doc__sphinx-7910,sphinx-doc__sphinx-7910,20250415_openhands,20250415_openhands,20250415_openhands,0,step,25,25
20250415_openhands/sphinx-doc__sphinx-8035,sphinx-doc__sphinx-8035,20250415_openhands,20250415_openhands,20250415_openhands,0,step,42,42
20250415_openhands/sphinx-doc__sphinx-8120,sphinx-doc__sphinx-8120,20250415_openhands,20250415_openhands,20250415_openhands,0,step,22,22
20250415_openhands/sphinx-doc__sphinx-8269,sphinx-doc__sphinx-8269,20250415_openhands,20250415_openhands,20250415_openhands,0,step,13,13
20250415_openhands/sphinx-doc__sphinx-8459,sphinx-doc__sphinx-8459,20250415_openhands,20250415_openhands,20250415_openhands,0,step,38,38
20250415_openhands/sphinx-doc__sphinx-8475,sphinx-doc__sphinx-8475,20250415_openhands,20250415_openhands,20250415_openhands,0,step,19,19
20250415_openhands/sphinx-doc__sphinx-8593,sphinx-doc__sphinx-8593,20250415_openhands,20250415_openhands,20250415_openhands,0,step,49,49
20250415_openhands/sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595,20250415_openhands,20250415_openhands,20250415_openhands,0,step,50,50
20250415_openhands/sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621,20250415_openhands,20250415_openhands,20250415_openhands,0,step,43,43
20250415_openhands/sphinx-doc__sphinx-8721,sphinx-doc__sphinx-8721,20250415_openhands,20250415_openhands,20250415_openhands,0,step,26,26
20250415_openhands/sphinx-doc__sphinx-9258,sphinx-doc__sphinx-9258,20250415_openhands,20250415_openhands,20250415_openhands,0,step,38,38
20250415_openhands/sphinx-doc__sphinx-9281,sphinx-doc__sphinx-9281,20250415_openhands,20250415_openhands,20250415_openhands,0,step,27,27
20250415_openhands/sphinx-doc__sphinx-9320,sphinx-doc__sphinx-9320,20250415_openhands,20250415_openhands,20250415_openhands,0,step,17,17
20250415_openhands/sphinx-doc__sphinx-9367,sphinx-doc__sphinx-9367,20250415_openhands,20250415_openhands,20250415_openhands,0,step,10,10
20250415_openhands/sphinx-doc__sphinx-9658,sphinx-doc__sphinx-9658,20250415_openhands,20250415_openhands,20250415_openhands,0,step,44,44
20250415_openhands/sphinx-doc__sphinx-9673,sphinx-doc__sphinx-9673,20250415_openhands,20250415_openhands,20250415_openhands,0,step,38,38
20250415_openhands/sphinx-doc__sphinx-9698,sphinx-doc__sphinx-9698,20250415_openhands,20250415_openhands,20250415_openhands,0,step,42,42
20250415_openhands/sphinx-doc__sphinx-9711,sphinx-doc__sphinx-9711,20250415_openhands,20250415_openhands,20250415_openhands,0,step,22,22
20250415_openhands/sympy__sympy-11618,sympy__sympy-11618,20250415_openhands,20250415_openhands,20250415_openhands,0,step,16,16
20250415_openhands/sympy__sympy-12096,sympy__sympy-12096,20250415_openhands,20250415_openhands,20250415_openhands,0,step,21,21
20250415_openhands/sympy__sympy-12419,sympy__sympy-12419,20250415_openhands,20250415_openhands,20250415_openhands,0,step,93,93
20250415_openhands/sympy__sympy-12481,sympy__sympy-12481,20250415_openhands,20250415_openhands,20250415_openhands,0,step,65,65
20250415_openhands/sympy__sympy-13091,sympy__sympy-13091,20250415_openhands,20250415_openhands,20250415_openhands,0,step,80,80
20250415_openhands/sympy__sympy-13372,sympy__sympy-13372,20250415_openhands,20250415_openhands,20250415_openhands,0,step,21,21
20250415_openhands/sympy__sympy-13480,sympy__sympy-13480,20250415_openhands,20250415_openhands,20250415_openhands,0,step,17,17
20250415_openhands/sympy__sympy-13647,sympy__sympy-13647,20250415_openhands,20250415_openhands,20250415_openhands,0,step,24,24
20250415_openhands/sympy__sympy-13757,sympy__sympy-13757,20250415_openhands,20250415_openhands,20250415_openhands,0,step,92,92
20250415_openhands/sympy__sympy-13878,sympy__sympy-13878,20250415_openhands,20250415_openhands,20250415_openhands,0,step,88,88
20250415_openhands/sympy__sympy-14531,sympy__sympy-14531,20250415_openhands,20250415_openhands,20250415_openhands,0,step,30,30
20250415_openhands/sympy__sympy-14711,sympy__sympy-14711,20250415_openhands,20250415_openhands,20250415_openhands,0,step,25,25
20250415_openhands/sympy__sympy-14976,sympy__sympy-14976,20250415_openhands,20250415_openhands,20250415_openhands,0,step,26,26
20250415_openhands/sympy__sympy-15345,sympy__sympy-15345,20250415_openhands,20250415_openhands,20250415_openhands,0,step,49,49
